state,district,commodity,arrival_date,modal_price
Andaman and Nicobar,South Andaman,Amaranthus,04-03-19,7000
Kerala,Ernakulam,Amaranthus,04-03-19,1800
Kerala,Kasargod,Amaranthus,04-03-19,1550
Kerala,Kollam,Amaranthus,04-03-19,4600
Kerala,Malappuram,Amaranthus,04-03-19,1800
Kerala,Thirssur,Amaranthus,04-03-19,1700
Kerala,Kasargod,Amaranthus,04-03-19,2900
Kerala,Kollam,Amaranthus,04-03-19,1400
Kerala,Thiruvananthapuram,Amaranthus,04-03-19,3500
Kerala,Malappuram,Amla(Nelli Kai),04-03-19,3800
Kerala,Alappuzha,Amphophalus,04-03-19,2400
Kerala,Alappuzha,Amphophalus,04-03-19,3600
Kerala,Ernakulam,Amphophalus,04-03-19,2500
Kerala,Malappuram,Amphophalus,04-03-19,2300
Kerala,Alappuzha,Amphophalus,04-03-19,1900
Punjab,Jalandhar,Amphophalus,04-03-19,2000
Haryana,Faridabad,Apple,04-03-19,5000
Haryana,Mewat,Apple,04-03-19,8000
Himachal Pradesh,Kangra,Apple,04-03-19,5000
Himachal Pradesh,Kangra,Apple,04-03-19,7500
Himachal Pradesh,Kangra,Apple,04-03-19,8000
Kerala,Alappuzha,Apple,04-03-19,11000
Madhya Pradesh,Dhar,Apple,04-03-19,2200
Madhya Pradesh,Dhar,Apple,04-03-19,2000
Maharashtra,Satara,Apple,04-03-19,8000
Maharashtra,Kolhapur,Apple,04-03-19,10000
Maharashtra,Pune,Apple,04-03-19,7800
Punjab,Tarntaran,Apple,04-03-19,5500
Punjab,Muktsar,Apple,04-03-19,5500
Uttar Pradesh,Agra,Apple,04-03-19,5200
Uttar Pradesh,Baghpat,Apple,04-03-19,4900
Uttar Pradesh,Lakhimpur,Apple,04-03-19,6410
Uttar Pradesh,Saharanpur,Apple,04-03-19,6475
Uttar Pradesh,Agra,Apple,04-03-19,5850
Uttar Pradesh,Agra,Apple,04-03-19,5550
Uttar Pradesh,Agra,Apple,04-03-19,5550
Uttar Pradesh,Ghaziabad,Apple,04-03-19,5850
Uttar Pradesh,Kannuj,Apple,04-03-19,6500
Uttar Pradesh,Mirzapur,Apple,04-03-19,6250
Uttar Pradesh,Muradabad,Apple,04-03-19,4130
Uttar Pradesh,Muzaffarnagar,Apple,04-03-19,5820
Uttar Pradesh,Bahraich,Apple,04-03-19,5350
Uttar Pradesh,Kanpur,Apple,04-03-19,5800
Uttar Pradesh,Muzaffarnagar,Apple,04-03-19,2600
Uttar Pradesh,Saharanpur,Apple,04-03-19,3950
Uttar Pradesh,Saharanpur,Apple,04-03-19,4900
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Apple,04-03-19,3500
Uttrakhand,Dehradoon,Apple,04-03-19,3050
Assam,Sonitpur,Arecanut(Betelnut/Supari),04-03-19,2200
Goa,North Goa,Arecanut(Betelnut/Supari),04-03-19,20500
Goa,North Goa,Arecanut(Betelnut/Supari),04-03-19,22250
Goa,North Goa,Arecanut(Betelnut/Supari),04-03-19,19500
Kerala,Kannur,Arecanut(Betelnut/Supari),04-03-19,19750
Kerala,Kasargod,Arecanut(Betelnut/Supari),04-03-19,21500
Kerala,Kasargod,Arecanut(Betelnut/Supari),04-03-19,21750
Meghalaya,East Khasi Hills,Arecanut(Betelnut/Supari),04-03-19,13500
Nagaland,Mokokchung,Arecanut(Betelnut/Supari),04-03-19,1500
Assam,Sonitpur,Arhar (Tur/Red Gram)(Whole),04-03-19,5850
Gujarat,Panchmahals,Arhar (Tur/Red Gram)(Whole),04-03-19,4850
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),04-03-19,4860
Maharashtra,Nanded,Arhar (Tur/Red Gram)(Whole),04-03-19,4000
Uttar Pradesh,Chitrakut,Arhar (Tur/Red Gram)(Whole),04-03-19,4475
West Bengal,Burdwan,Arhar (Tur/Red Gram)(Whole),04-03-19,6400
Uttar Pradesh,Ghaziabad,Arhar Dal(Tur Dal),04-03-19,6080
Uttar Pradesh,Kannuj,Arhar Dal(Tur Dal),04-03-19,6800
Uttar Pradesh,Lakhimpur,Arhar Dal(Tur Dal),04-03-19,6380
Uttar Pradesh,Mau(Maunathbhanjan),Arhar Dal(Tur Dal),04-03-19,6200
Uttar Pradesh,Mirzapur,Arhar Dal(Tur Dal),04-03-19,6875
Uttar Pradesh,Sonbhadra,Arhar Dal(Tur Dal),04-03-19,6715
West Bengal,Puruliya,Arhar Dal(Tur Dal),04-03-19,6000
Kerala,Alappuzha,Ashgourd,04-03-19,1100
Kerala,Alappuzha,Ashgourd,04-03-19,1200
Kerala,Alappuzha,Ashgourd,04-03-19,1100
Kerala,Ernakulam,Ashgourd,04-03-19,1800
Kerala,Kollam,Ashgourd,04-03-19,5700
Kerala,Kottayam,Ashgourd,04-03-19,1400
Kerala,Malappuram,Ashgourd,04-03-19,1300
Kerala,Thirssur,Ashgourd,04-03-19,1900
Kerala,Thirssur,Ashgourd,04-03-19,2200
Kerala,Thirssur,Ashgourd,04-03-19,850
Kerala,Kasargod,Ashgourd,04-03-19,2700
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),04-03-19,2080
Gujarat,Panchmahals,Bajra(Pearl Millet/Cumbu),04-03-19,1800
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),04-03-19,2015
Rajasthan,Sikar,Bajra(Pearl Millet/Cumbu),04-03-19,1812
Rajasthan,Tonk,Bajra(Pearl Millet/Cumbu),04-03-19,1740
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1850
Uttar Pradesh,Aligarh,Bajra(Pearl Millet/Cumbu),04-03-19,1840
Uttar Pradesh,Bulandshahar,Bajra(Pearl Millet/Cumbu),04-03-19,1590
Uttar Pradesh,Etawah,Bajra(Pearl Millet/Cumbu),04-03-19,1650
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1730
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1780
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1730
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1760
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),04-03-19,1730
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),04-03-19,1830
Uttar Pradesh,Kanpur,Bajra(Pearl Millet/Cumbu),04-03-19,1400
Haryana,Ambala,Banana,04-03-19,3000
Haryana,Gurgaon,Banana,04-03-19,3000
Haryana,Mewat,Banana,04-03-19,2000
Himachal Pradesh,Kangra,Banana,04-03-19,2400
Himachal Pradesh,Kullu,Banana,04-03-19,2370
Kerala,Alappuzha,Banana,04-03-19,2100
Kerala,Kollam,Banana,04-03-19,2400
Kerala,Thiruvananthapuram,Banana,04-03-19,1800
Kerala,Thiruvananthapuram,Banana,04-03-19,1500
Kerala,Thiruvananthapuram,Banana,04-03-19,1200
Kerala,Kollam,Banana,04-03-19,4800
Kerala,Kollam,Banana,04-03-19,4500
Kerala,Thiruvananthapuram,Banana,04-03-19,3900
Kerala,Thiruvananthapuram,Banana,04-03-19,3600
Kerala,Thiruvananthapuram,Banana,04-03-19,3500
Kerala,Kollam,Banana,04-03-19,5900
Kerala,Kollam,Banana,04-03-19,4500
Kerala,Kottayam,Banana,04-03-19,3000
Kerala,Thiruvananthapuram,Banana,04-03-19,3000
Kerala,Thiruvananthapuram,Banana,04-03-19,2700
Kerala,Thiruvananthapuram,Banana,04-03-19,3400
Kerala,Alappuzha,Banana,04-03-19,2900
Kerala,Kollam,Banana,04-03-19,2700
Kerala,Kollam,Banana,04-03-19,2000
Kerala,Kottayam,Banana,04-03-19,1800
Kerala,Thiruvananthapuram,Banana,04-03-19,1700
Kerala,Thiruvananthapuram,Banana,04-03-19,1400
Kerala,Thiruvananthapuram,Banana,04-03-19,1100
Kerala,Thiruvananthapuram,Banana,04-03-19,1400
Kerala,Thirssur,Banana,04-03-19,6000
Kerala,Alappuzha,Banana,04-03-19,4300
Kerala,Kasargod,Banana,04-03-19,3050
Kerala,Kollam,Banana,04-03-19,6100
Kerala,Thiruvananthapuram,Banana,04-03-19,3900
Kerala,Thiruvananthapuram,Banana,04-03-19,3600
Kerala,Thiruvananthapuram,Banana,04-03-19,3200
Kerala,Kasargod,Banana,04-03-19,2250
Kerala,Kollam,Banana,04-03-19,4200
Kerala,Kottayam,Banana,04-03-19,3800
Kerala,Kottayam,Banana,04-03-19,4000
Kerala,Thiruvananthapuram,Banana,04-03-19,3800
Madhya Pradesh,Dhar,Banana,04-03-19,1200
Madhya Pradesh,Dhar,Banana,04-03-19,800
Maharashtra,Jalgaon,Banana,04-03-19,910
Maharashtra,Satara,Banana,04-03-19,1000
Maharashtra,Sholapur,Banana,04-03-19,475
Manipur,Bishnupur,Banana,04-03-19,3500
Manipur,Chandel,Banana,04-03-19,3000
Manipur,Imphal East,Banana,04-03-19,3500
Manipur,Imphal West,Banana,04-03-19,3500
Manipur,Thoubal,Banana,04-03-19,3500
Meghalaya,East Khasi Hills,Banana,04-03-19,4000
Odisha,Gajapati,Banana,04-03-19,3000
Odisha,Gajapati,Banana,04-03-19,3000
Punjab,Tarntaran,Banana,04-03-19,900
Punjab,Mansa,Banana,04-03-19,1500
Punjab,Muktsar,Banana,04-03-19,1800
Rajasthan,Jalore,Banana,04-03-19,1900
Uttar Pradesh,Agra,Banana,04-03-19,1100
Uttar Pradesh,Ghaziabad,Banana,04-03-19,1260
Uttar Pradesh,Saharanpur,Banana,04-03-19,1165
Uttar Pradesh,Saharanpur,Banana,04-03-19,1300
Uttar Pradesh,Agra,Banana,04-03-19,1550
Uttar Pradesh,Agra,Banana,04-03-19,950
Uttar Pradesh,Agra,Banana,04-03-19,1530
Uttar Pradesh,Agra,Banana,04-03-19,1540
Uttar Pradesh,Bahraich,Banana,04-03-19,900
Uttar Pradesh,Ballia,Banana,04-03-19,1750
Uttar Pradesh,Bulandshahar,Banana,04-03-19,1190
Uttar Pradesh,Kannuj,Banana,04-03-19,2200
Uttar Pradesh,Kanpur,Banana,04-03-19,2800
Uttar Pradesh,Lakhimpur,Banana,04-03-19,1785
Uttar Pradesh,Saharanpur,Banana,04-03-19,1200
Uttrakhand,Dehradoon,Banana,04-03-19,750
Andaman and Nicobar,South Andaman,Banana - Green,04-03-19,5000
Kerala,Alappuzha,Banana - Green,04-03-19,3800
Kerala,Alappuzha,Banana - Green,04-03-19,4100
Kerala,Ernakulam,Banana - Green,04-03-19,3500
Kerala,Kasargod,Banana - Green,04-03-19,4600
Kerala,Thirssur,Banana - Green,04-03-19,4300
Kerala,Thirssur,Banana - Green,04-03-19,6200
Kerala,Thirssur,Banana - Green,04-03-19,3600
Kerala,Alappuzha,Banana - Green,04-03-19,4100
Kerala,Kollam,Banana - Green,04-03-19,5800
Kerala,Kottayam,Banana - Green,04-03-19,2100
Nagaland,Mokokchung,Banana - Green,04-03-19,4200
Odisha,Dhenkanal,Banana - Green,04-03-19,2800
Odisha,Sundergarh,Banana - Green,04-03-19,4000
Uttar Pradesh,Baghpat,Banana - Green,04-03-19,1030
Uttar Pradesh,Etah,Banana - Green,04-03-19,900
Uttar Pradesh,Lakhimpur,Banana - Green,04-03-19,670
Uttar Pradesh,Muradabad,Banana - Green,04-03-19,360
Uttar Pradesh,Muzaffarnagar,Banana - Green,04-03-19,1310
Uttar Pradesh,Saharanpur,Banana - Green,04-03-19,1100
Uttar Pradesh,Saharanpur,Banana - Green,04-03-19,1000
Uttar Pradesh,Saharanpur,Banana - Green,04-03-19,700
Uttar Pradesh,Agra,Barley (Jau),04-03-19,1820
Uttar Pradesh,Agra,Barley (Jau),04-03-19,1830
Uttar Pradesh,Agra,Barley (Jau),04-03-19,1720
Uttar Pradesh,Agra,Barley (Jau),04-03-19,1800
Uttar Pradesh,Agra,Barley (Jau),04-03-19,1850
Uttar Pradesh,Kanpur,Barley (Jau),04-03-19,1400
Uttar Pradesh,Muzaffarnagar,Barley (Jau),04-03-19,1940
Uttar Pradesh,Sonbhadra,Barley (Jau),04-03-19,1700
Karnataka,Bangalore,Beans,04-03-19,3600
Karnataka,Kolar,Beans,04-03-19,3100
Maharashtra,Pune,Beans,04-03-19,3500
Maharashtra,Pune,Beans,04-03-19,3600
Maharashtra,Satara,Beans,04-03-19,2500
Odisha,Dhenkanal,Beans,04-03-19,2500
Odisha,Mayurbhanja,Beans,04-03-19,2800
Karnataka,Bangalore,Beetroot,04-03-19,1600
Karnataka,Kolar,Beetroot,04-03-19,1400
Kerala,Alappuzha,Beetroot,04-03-19,2000
Kerala,Ernakulam,Beetroot,04-03-19,2200
Kerala,Kollam,Beetroot,04-03-19,3200
Kerala,Kottayam,Beetroot,04-03-19,2200
Kerala,Malappuram,Beetroot,04-03-19,1900
Kerala,Thirssur,Beetroot,04-03-19,2100
Kerala,Thirssur,Beetroot,04-03-19,3000
Kerala,Thirssur,Beetroot,04-03-19,2100
Kerala,Kasargod,Beetroot,04-03-19,2600
Maharashtra,Pune,Beetroot,04-03-19,1000
Maharashtra,Pune,Beetroot,04-03-19,1400
Manipur,Bishnupur,Bengal Gram Dal (Chana Dal),04-03-19,9600
Manipur,Imphal West,Bengal Gram Dal (Chana Dal),04-03-19,8000
Manipur,Thoubal,Bengal Gram Dal (Chana Dal),04-03-19,11000
Uttar Pradesh,Mirzapur,Bengal Gram Dal (Chana Dal),04-03-19,5430
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),04-03-19,4600
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),04-03-19,4220
Maharashtra,Nagpur,Bengal Gram(Gram)(Whole),04-03-19,3745
Maharashtra,Nanded,Bengal Gram(Gram)(Whole),04-03-19,3651
Rajasthan,Sikar,Bengal Gram(Gram)(Whole),04-03-19,3400
Rajasthan,Kota,Bengal Gram(Gram)(Whole),04-03-19,3550
Uttar Pradesh,Baghpat,Bengal Gram(Gram)(Whole),04-03-19,5100
Uttar Pradesh,Chitrakut,Bengal Gram(Gram)(Whole),04-03-19,3875
Uttar Pradesh,Ghaziabad,Bengal Gram(Gram)(Whole),04-03-19,5330
Uttar Pradesh,Kannuj,Bengal Gram(Gram)(Whole),04-03-19,4600
Uttar Pradesh,Mirzapur,Bengal Gram(Gram)(Whole),04-03-19,5010
Uttar Pradesh,Sonbhadra,Bengal Gram(Gram)(Whole),04-03-19,5075
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),04-03-19,4050
Haryana,Mewat,Ber(Zizyphus/Borehannu),04-03-19,1300
Haryana,Ambala,Ber(Zizyphus/Borehannu),04-03-19,3000
Himachal Pradesh,Kangra,Ber(Zizyphus/Borehannu),04-03-19,2500
Uttar Pradesh,Muzaffarnagar,Ber(Zizyphus/Borehannu),04-03-19,1150
Meghalaya,East Khasi Hills,Betal Leaves,04-03-19,26500
Andaman and Nicobar,South Andaman,Bhindi(Ladies Finger),04-03-19,7000
Gujarat,Surat,Bhindi(Ladies Finger),04-03-19,3755
Gujarat,Surat,Bhindi(Ladies Finger),04-03-19,3755
Gujarat,Vadodara(Baroda),Bhindi(Ladies Finger),04-03-19,3800
Gujarat,Amreli,Bhindi(Ladies Finger),04-03-19,1550
Gujarat,Bharuch,Bhindi(Ladies Finger),04-03-19,3425
Haryana,Mewat,Bhindi(Ladies Finger),04-03-19,6000
Himachal Pradesh,Kangra,Bhindi(Ladies Finger),04-03-19,4250
Himachal Pradesh,Kangra,Bhindi(Ladies Finger),04-03-19,6500
Himachal Pradesh,Kullu,Bhindi(Ladies Finger),04-03-19,5650
Karnataka,Bangalore,Bhindi(Ladies Finger),04-03-19,3400
Kerala,Alappuzha,Bhindi(Ladies Finger),04-03-19,4000
Kerala,Alappuzha,Bhindi(Ladies Finger),04-03-19,3100
Kerala,Kasargod,Bhindi(Ladies Finger),04-03-19,5550
Kerala,Kollam,Bhindi(Ladies Finger),04-03-19,3800
Kerala,Kollam,Bhindi(Ladies Finger),04-03-19,5000
Kerala,Kottayam,Bhindi(Ladies Finger),04-03-19,2700
Kerala,Malappuram,Bhindi(Ladies Finger),04-03-19,3200
Kerala,Thirssur,Bhindi(Ladies Finger),04-03-19,2300
Kerala,Thirssur,Bhindi(Ladies Finger),04-03-19,3200
Kerala,Thirssur,Bhindi(Ladies Finger),04-03-19,2300
Kerala,Kasargod,Bhindi(Ladies Finger),04-03-19,6500
Kerala,Kollam,Bhindi(Ladies Finger),04-03-19,4200
Madhya Pradesh,Badwani,Bhindi(Ladies Finger),04-03-19,750
Madhya Pradesh,Jhabua,Bhindi(Ladies Finger),04-03-19,2000
Maharashtra,Pune,Bhindi(Ladies Finger),04-03-19,2500
Maharashtra,Pune,Bhindi(Ladies Finger),04-03-19,5000
Maharashtra,Satara,Bhindi(Ladies Finger),04-03-19,4000
Maharashtra,Sholapur,Bhindi(Ladies Finger),04-03-19,2800
Odisha,Gajapati,Bhindi(Ladies Finger),04-03-19,3000
Odisha,Sundergarh,Bhindi(Ladies Finger),04-03-19,4000
Odisha,Dhenkanal,Bhindi(Ladies Finger),04-03-19,3800
Odisha,Mayurbhanja,Bhindi(Ladies Finger),04-03-19,6500
Punjab,Jalandhar,Bhindi(Ladies Finger),04-03-19,5000
Punjab,Mansa,Bhindi(Ladies Finger),04-03-19,3500
Rajasthan,Jalore,Bhindi(Ladies Finger),04-03-19,3900
Uttar Pradesh,Agra,Bhindi(Ladies Finger),04-03-19,1820
Uttar Pradesh,Agra,Bhindi(Ladies Finger),04-03-19,3400
Uttar Pradesh,Agra,Bhindi(Ladies Finger),04-03-19,3350
Uttar Pradesh,Bahraich,Bhindi(Ladies Finger),04-03-19,1150
Uttar Pradesh,Bulandshahar,Bhindi(Ladies Finger),04-03-19,590
Uttar Pradesh,Muzaffarnagar,Bhindi(Ladies Finger),04-03-19,1150
West Bengal,Puruliya,Bhindi(Ladies Finger),04-03-19,3300
Andaman and Nicobar,South Andaman,Bitter gourd,04-03-19,7000
Assam,Darrang,Bitter gourd,04-03-19,6400
Assam,Kamrup,Bitter gourd,04-03-19,5500
Gujarat,Vadodara(Baroda),Bitter gourd,04-03-19,3800
Gujarat,Valsad,Bitter gourd,04-03-19,5875
Gujarat,Surat,Bitter gourd,04-03-19,5025
Karnataka,Bangalore,Bitter gourd,04-03-19,3800
Kerala,Alappuzha,Bitter gourd,04-03-19,4500
Kerala,Alappuzha,Bitter gourd,04-03-19,4100
Kerala,Ernakulam,Bitter gourd,04-03-19,4500
Kerala,Kollam,Bitter gourd,04-03-19,6100
Kerala,Kottayam,Bitter gourd,04-03-19,3400
Kerala,Malappuram,Bitter gourd,04-03-19,3100
Kerala,Thirssur,Bitter gourd,04-03-19,2700
Kerala,Thirssur,Bitter gourd,04-03-19,4000
Kerala,Thirssur,Bitter gourd,04-03-19,3600
Kerala,Kasargod,Bitter gourd,04-03-19,5750
Kerala,Kollam,Bitter gourd,04-03-19,9800
Kerala,Thiruvananthapuram,Bitter gourd,04-03-19,5000
Madhya Pradesh,Jhabua,Bitter gourd,04-03-19,1450
Maharashtra,Pune,Bitter gourd,04-03-19,4000
Maharashtra,Pune,Bitter gourd,04-03-19,5000
Maharashtra,Satara,Bitter gourd,04-03-19,3700
Maharashtra,Sholapur,Bitter gourd,04-03-19,3100
Odisha,Dhenkanal,Bitter gourd,04-03-19,4200
Odisha,Mayurbhanja,Bitter gourd,04-03-19,2800
Odisha,Mayurbhanja,Bitter gourd,04-03-19,7500
Tripura,Sepahijala,Bitter gourd,04-03-19,7000
Tripura,Sepahijala,Bitter gourd,04-03-19,7000
West Bengal,North 24 Parganas,Bitter gourd,04-03-19,6500
West Bengal,Burdwan,Bitter gourd,04-03-19,5000
West Bengal,Jalpaiguri,Bitter gourd,04-03-19,4900
West Bengal,Sounth 24 Parganas,Bitter gourd,04-03-19,4000
Assam,Dhubri,Black Gram (Urd Beans)(Whole),04-03-19,4400
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),04-03-19,9000
Odisha,Sundergarh,Black Gram (Urd Beans)(Whole),04-03-19,9000
Rajasthan,Tonk,Black Gram (Urd Beans)(Whole),04-03-19,2700
Tamil Nadu,Vellore,Black Gram (Urd Beans)(Whole),04-03-19,4715
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4792
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4870
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4824
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4866
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4811
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4802
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,4779
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),04-03-19,2619
Tamil Nadu,Cuddalore,Black Gram (Urd Beans)(Whole),04-03-19,4789
Tamil Nadu,Cuddalore,Black Gram (Urd Beans)(Whole),04-03-19,4706
Uttar Pradesh,Jhansi,Black Gram (Urd Beans)(Whole),04-03-19,3600
Uttar Pradesh,Mahoba,Black Gram (Urd Beans)(Whole),04-03-19,3750
West Bengal,Burdwan,Black Gram (Urd Beans)(Whole),04-03-19,5900
West Bengal,Burdwan,Black Gram (Urd Beans)(Whole),04-03-19,6100
Uttar Pradesh,Ghaziabad,Black Gram Dal (Urd Dal),04-03-19,5500
Uttar Pradesh,Kannuj,Black Gram Dal (Urd Dal),04-03-19,6500
Uttar Pradesh,Mirzapur,Black Gram Dal (Urd Dal),04-03-19,6430
Andaman and Nicobar,South Andaman,Black pepper,04-03-19,120000
Kerala,Kannur,Black pepper,04-03-19,29250
Andaman and Nicobar,South Andaman,Bottle gourd,04-03-19,3500
Assam,Darrang,Bottle gourd,04-03-19,850
Gujarat,Surat,Bottle gourd,04-03-19,1050
Gujarat,Vadodara(Baroda),Bottle gourd,04-03-19,1750
Gujarat,Valsad,Bottle gourd,04-03-19,1375
Gujarat,Bharuch,Bottle gourd,04-03-19,1850
Haryana,Gurgaon,Bottle gourd,04-03-19,2700
Himachal Pradesh,Kangra,Bottle gourd,04-03-19,2250
Himachal Pradesh,Kullu,Bottle gourd,04-03-19,2600
Himachal Pradesh,Kangra,Bottle gourd,04-03-19,2800
Himachal Pradesh,Kangra,Bottle gourd,04-03-19,3000
Kerala,Alappuzha,Bottle gourd,04-03-19,1100
Kerala,Kollam,Bottle gourd,04-03-19,1300
Kerala,Malappuram,Bottle gourd,04-03-19,1700
Kerala,Thirssur,Bottle gourd,04-03-19,2400
Kerala,Kasargod,Bottle gourd,04-03-19,1800
Madhya Pradesh,Badwani,Bottle gourd,04-03-19,700
Madhya Pradesh,Jhabua,Bottle gourd,04-03-19,1700
Maharashtra,Pune,Bottle gourd,04-03-19,1500
Maharashtra,Pune,Bottle gourd,04-03-19,1500
Maharashtra,Pune,Bottle gourd,04-03-19,2000
Maharashtra,Satara,Bottle gourd,04-03-19,1000
Rajasthan,Jalore,Bottle gourd,04-03-19,1100
Uttar Pradesh,Agra,Bottle gourd,04-03-19,1000
Uttar Pradesh,Agra,Bottle gourd,04-03-19,1550
Uttar Pradesh,Agra,Bottle gourd,04-03-19,1000
Uttar Pradesh,Agra,Bottle gourd,04-03-19,1000
Uttar Pradesh,Agra,Bottle gourd,04-03-19,1000
Uttar Pradesh,Bulandshahar,Bottle gourd,04-03-19,690
Uttar Pradesh,Ghaziabad,Bottle gourd,04-03-19,1800
Uttar Pradesh,Kanpur,Bottle gourd,04-03-19,900
Uttar Pradesh,Lakhimpur,Bottle gourd,04-03-19,1050
Uttar Pradesh,Mirzapur,Bottle gourd,04-03-19,980
Uttar Pradesh,Muzaffarnagar,Bottle gourd,04-03-19,1280
Uttar Pradesh,Muzaffarnagar,Bottle gourd,04-03-19,420
Uttar Pradesh,Saharanpur,Bottle gourd,04-03-19,600
Uttar Pradesh,Saharanpur,Bottle gourd,04-03-19,850
Uttar Pradesh,Saharanpur,Bottle gourd,04-03-19,800
Uttar Pradesh,Sonbhadra,Bottle gourd,04-03-19,885
Andaman and Nicobar,South Andaman,Brinjal,04-03-19,7500
Assam,Darrang,Brinjal,04-03-19,850
Assam,Sonitpur,Brinjal,04-03-19,750
Assam,Kamrup,Brinjal,04-03-19,1300
Gujarat,Bharuch,Brinjal,04-03-19,650
Gujarat,Amreli,Brinjal,04-03-19,1100
Gujarat,Surat,Brinjal,04-03-19,1150
Gujarat,Surat,Brinjal,04-03-19,1182
Gujarat,Surat,Brinjal,04-03-19,1182
Gujarat,Vadodara(Baroda),Brinjal,04-03-19,750
Gujarat,Surat,Brinjal,04-03-19,650
Himachal Pradesh,Kangra,Brinjal,04-03-19,1350
Himachal Pradesh,Kangra,Brinjal,04-03-19,2500
Himachal Pradesh,Kullu,Brinjal,04-03-19,2500
Himachal Pradesh,Kangra,Brinjal,04-03-19,2500
Karnataka,Bangalore,Brinjal,04-03-19,1300
Kerala,Thiruvananthapuram,Brinjal,04-03-19,3000
Kerala,Thiruvananthapuram,Brinjal,04-03-19,6000
Kerala,Alappuzha,Brinjal,04-03-19,3500
Kerala,Ernakulam,Brinjal,04-03-19,2200
Kerala,Kollam,Brinjal,04-03-19,3500
Kerala,Kottayam,Brinjal,04-03-19,2300
Kerala,Malappuram,Brinjal,04-03-19,1900
Kerala,Thirssur,Brinjal,04-03-19,1700
Kerala,Thirssur,Brinjal,04-03-19,2500
Kerala,Thirssur,Brinjal,04-03-19,1500
Kerala,Kasargod,Brinjal,04-03-19,3600
Madhya Pradesh,Badwani,Brinjal,04-03-19,700
Madhya Pradesh,Jhabua,Brinjal,04-03-19,1600
Maharashtra,Kolhapur,Brinjal,04-03-19,1800
Maharashtra,Kolhapur,Brinjal,04-03-19,250
Maharashtra,Pune,Brinjal,04-03-19,1500
Maharashtra,Pune,Brinjal,04-03-19,1800
Maharashtra,Pune,Brinjal,04-03-19,2600
Maharashtra,Satara,Brinjal,04-03-19,800
Maharashtra,Sholapur,Brinjal,04-03-19,2000
Maharashtra,Sholapur,Brinjal,04-03-19,1300
Odisha,Angul,Brinjal,04-03-19,500
Odisha,Angul,Brinjal,04-03-19,500
Odisha,Balasore,Brinjal,04-03-19,1200
Odisha,Gajapati,Brinjal,04-03-19,1000
Odisha,Ganjam,Brinjal,04-03-19,1500
Odisha,Ganjam,Brinjal,04-03-19,3200
Odisha,Mayurbhanja,Brinjal,04-03-19,700
Odisha,Sundergarh,Brinjal,04-03-19,2000
Odisha,Sundergarh,Brinjal,04-03-19,600
Odisha,Dhenkanal,Brinjal,04-03-19,1000
Odisha,Mayurbhanja,Brinjal,04-03-19,1400
Punjab,Muktsar,Brinjal,04-03-19,1300
Punjab,Gurdaspur,Brinjal,04-03-19,1450
Punjab,Hoshiarpur,Brinjal,04-03-19,2000
Punjab,Jalandhar,Brinjal,04-03-19,2000
Punjab,Patiala,Brinjal,04-03-19,1500
Punjab,Tarntaran,Brinjal,04-03-19,900
Punjab,Gurdaspur,Brinjal,04-03-19,700
Punjab,Mansa,Brinjal,04-03-19,1100
Telangana,Ranga Reddy,Brinjal,04-03-19,300
Tripura,Sepahijala,Brinjal,04-03-19,2000
Tripura,Sepahijala,Brinjal,04-03-19,1500
Uttar Pradesh,Agra,Brinjal,04-03-19,850
Uttar Pradesh,Baghpat,Brinjal,04-03-19,750
Uttar Pradesh,Etah,Brinjal,04-03-19,700
Uttar Pradesh,Ghaziabad,Brinjal,04-03-19,970
Uttar Pradesh,Kannuj,Brinjal,04-03-19,800
Uttar Pradesh,Saharanpur,Brinjal,04-03-19,660
Uttar Pradesh,Saharanpur,Brinjal,04-03-19,950
Uttar Pradesh,Shahjahanpur,Brinjal,04-03-19,470
